,MAINTITLE,S_PARENT_OBJ_ID,S_TC_IN,S_TC_OUT,S_DURATION,EX_OLD_SEG_NUM,EX_OLD_OBJID,S_COMMENTS,S_SESSION,S_DAYS,S_LINEUMPIRE,S_LEGUMPIRE,S_STRIKER,S_NONSTRIKER,S_RUNNER,S_NONRUNNER,S_BOWLER,S_WINNINGBOWL,S_SUPEROVER,S_OVER,S_TEAMSCORE,S_SCORE,S_OFFTHEBAT,S_OVERTHROW,S_SHORTRUN,S_FREEHIT,S_EXTRABALLTYPE,S_NOBALLTYPE,S_BOUNDARYSCORED,S_TYPEOFSHOT,S_BALLTYPE,S_BOUNDARYCOMMENTATORSPICK,S_BOUNDARYCOMMENTATORSNAME,S_CREASEPOSITION,S_3RDUMPIREDECISION,S_WICKETTYPE,S_WICKETTYPE_QUAL,S_FIELDER,S_LOCATION,S_3RDUMPIREREFERRALBY,S_WICKETCOMMENTATORSPICK,S_WICKETCOMMENTATORSNAME,S_BOWLINGANGLE,S_RUNUP,S_APPEAL,S_CATCHAPPEAL,S_RUNOUTAPPEAL,S_LBWAPPEAL,S_STUMPINGAPPEAL,S_HANDLINGTHEBALLAPPEAL,S_OBSTRUCTINGFIELDERAPPEAL,S_UMPIREAPPEAL,S_WARNINGGIVEN,S_FIELDERNAME,S_FIELDERPOSITION,EX_FIELDINGTYPE,EX_FIELDINGTYPE1,S_RELAY,S_DIVE,S_JUMP,S_CHASETYPE,S_POORFIELDING,S_BACKUP,S_BACKUPTYPE,S_COMMENTATORSPICK,S_COMMENTATORSNAME,S_MISSEDCHANCE,S_MISSEDCHANCETYPE,S_MILESTONE,S_MILESTONETYPE,S_BATTINGMILESTONE,S_BATTINGMILESTONEDESC,S_BOWLINGMILESTONE,S_BOWLINGMILESTONEDESC,S_WICKETKEEPINGMILESTONE,S_WICKETKEEPINGMILESTONEDESC,S_FIELDINGMILESTONE,S_FIELDINGMILESTONEDESC,S_ALLROUNDMILESTONE,S_ALLROUNDMILESTONEDESC,S_PARTNERSHIPMILESTONE,S_PARTNERSHIPMILESTONEDESC,S_INDIVIDUALMILESTONEPLAYER,S_INDIVIDUALMILESTONEDESC,S_UMPIRINGMILESTONE,S_UMPIRINGMILESTONEDESC,S_UMPIRINGCOMMENTATORSPICK,S_UMPIRINGCOMMENTATORSNAME,S_CAPTAINCYCOMMENTATORSPICK,S_CAPTAINCYCOMMENTATORSNAME,S_BOWLERSRUNUPCOMMENTATORSPICK,S_BOWLERSRUNUPCOMMENTATORSNAME,S_RUNNINGBWWICKETSCOMMENTATORSPICK,S_RUNNINGBWWICKETSCOMMENTATORSNAME,S_WICKETKEEPINGCOMMENTATORSPICK,S_WICKETKEEPINGCOMMENTATORSNAME,S_BATTINGTYPECOMMENTATORSPICK,S_BATTINGTYPECOMMENTATORSNAME,S_BOWLINGTYPECOMMENTATORSPICK,S_BOWLINGTYPECOMMENTATORSNAME,S_FIELDINGCOMMENTATORSPICK,S_FIELDINGCOMMENTATORSNAME,S_BATSMANWALKINGOFFBEFOREUMPIREDECISION,S_FIELDINGCAPTAINRECALLINGBATSMAN,S_FIELDERAPPLAUDINGBATSMEN,S_FIELDERDECLARINGBOUNDARYONHISOWN,S_ACCEPTINGADROPCATCH,S_UNNECESSARYAPPEALS,S_BATSMANNOTACCEPTINGUMPIREDECISION,S_BODYLINEBOWLING,S_NEGATIVEBOWLING,S_BALLTAMPERING,S_PITCHTAMPERING,S_BOWLINGSPEED,S_GRAPHICS,S_PLAYINGCONDITION,S_GENERALANALYSIS,S_INTERACTION,S_EMOTION,S_EMOTIONPLAYERNAME,S_EMOTIONALASPECTS,S_GESTURE,S_PLAYERSHOWINGGESTURE,S_CAMERAVIEW,S_NORMALCROWD,S_CHEERLEADERS,S_CATCHBYCROWD,S_BANNER,S_MEXICANWAVES,S_COMMENTATORSBOX,S_PAVILLIONDUGOUTDRESSINGROOM,S_SCOREBOARD,S_ELECTRONICDISPLAY,S_FLAGVIEW,S_GROUND,S_OUTSIDESTADIUM,S_PITCH,S_STUMPVIEW,S_TROPHY,S_TEAMWALKINGINTOTHEFIELD,S_PLAYERWALKINGINTOTHEFIELD,S_UMPIRESWALKINGINTOTHEFIELD,S_FIELDERSCLOSINGIN,S_CAMERASHOTTYPE,S_CELEBRITYFOCUS,S_STYLESTATEMENT,S_EXTRAS,S_BRANDFOCUS,S_USUSALCRICKETGEAR,S_PLAYERINTERVIEW,S_MEMORABILIA,S_PLAYERCELEBRATION,S_INTERRUPTION,S_DUETOINCORRECTUMPIRING,S_LIGHTSFAIL,S_BADWEATHER,S_CROWDUNREST,S_SIGHTSCREENADJUSTMENT,S_STREAKERONFIELD,S_BEES,S_DOG,S_BIRD_BIRDS,S_BALLCHANGE,S_DRINKSBREAK,S_ADHOCDRINKSBREAK,S_INNINGSBREAK,S_ROLLINGTHEPITCH,S_BALLLOST,S_CHANGEOFGEAR,S_INJURY,S_CROWDINVASION,S_UNUSUAL,S_REPLAY,S_REPLAYOVER,S_TOTALTEAMWICKET,S_PITCHREPORT,S_TOSS,S_TEAMAREPRESENTATIVE,S_TEAMBREPRESENTATIVE,S_INTERVIEW,S_PRACTICESESSIONS,S_PRESENTATION,S_PRIZEDISTRIBUTION,S_VICTORYLAP,S_ADDITIONALEVENTS,S_EVENTS,S_EVENTTYPE
61,SEGMENT_154,1221976,4136000,4153000,None,154,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Shoaib Malik,,,Anil Kumble,,,49.0,155,155,0,,,,,,,,Googly,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,Catch,Stationary,,First Slip,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,AROUND_THE_WICKET,Short,,,,,,,,None,,Rahul Dravid,First Slip,,,,,,,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,None,None,,,,,,,,,,,,None,,,,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,LAXMAN SIVRAMAKRISHNAN:WICKET:True,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,Hifi:Anil Kumble,Anil Kumble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,None,None,,,None,None,,,,,,None,,
62,SEGMENT_155,1221976,4155000,4161000,None,155,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Shoaib Malik,,,Harbhajan Singh,,,49.4,156,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
63,SEGMENT_156,1221976,4164000,4176000,None,156,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
64,SEGMENT_157,1221976,4179000,4183000,None,157,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Shoaib Malik,,,Harbhajan Singh,,,49.5,156,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
65,SEGMENT_158,1221976,4186000,4199000,None,158,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
66,SEGMENT_159,1221976,4202000,4216000,None,159,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Kamran Akmal,Shoaib Malik,,,Harbhajan Singh,,,50.0,156,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
67,SEGMENT_16,1221976,667000,703000,None,16,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.1,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,ANIL KUMBLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
68,SEGMENT_160,1221976,4219000,4255000,None,160,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,SCORECARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
69,SEGMENT_161,1221976,4257000,4276000,None,161,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Kamran Akmal,,,Anil Kumble,,,50.1,156,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
70,SEGMENT_162,1221976,4279000,4298000,None,162,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Kamran Akmal,,,Anil Kumble,,,50.2,156,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
71,SEGMENT_163,1221976,4301000,4321000,None,163,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Shoaib Malik,Kamran Akmal,,,Anil Kumble,,,50.3,157,157,1,,,,,,,,,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,,,,,,Point,,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,,,,,,,,,,None,,,Point,,,,,,,,,,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,,,,None,None,,,,,,,,,,,,None,,,,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,AAMIR SOHAIL:FIELDING:True,,,,,,,,,,,,0,,,,,Crowd:Happy,,Crowd:Happy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
72,SEGMENT_164,1221976,4322000,4327000,None,164,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
73,SEGMENT_165,1221976,4329000,4360000,None,165,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,50.4,157,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
74,SEGMENT_166,1221976,4360000,4386000,None,166,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,50.5,157,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
75,SEGMENT_167,1221976,4389000,4405000,None,167,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,51.0,157,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
76,SEGMENT_168,1221976,4408000,4463000,None,168,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BOWLING PERFORMANCES,,,,,,,"BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD","BANNER,GROUND,CROWD",ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
77,SEGMENT_169,1221976,4463000,4490000,None,169,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,51.1,161,161,0,,,,,,Four,Outside Edge,Off_Spin,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,ON_THE_CREASE,,,,,,,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,BRUCE YARDLEY:BOUNDARY:True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
78,SEGMENT_17,1221976,703000,733000,None,17,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.2,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,ANIL KUMBLE,,,,,,,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
79,SEGMENT_170,1221976,4493000,4520000,None,170,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,51.2,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
80,SEGMENT_171,1221976,4523000,4533000,None,171,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,51.3,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
81,SEGMENT_172,1221976,4536000,4541000,None,172,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,None,None,,,None,None,,,,,,None,,
82,SEGMENT_173,1221976,4545000,4553000,None,173,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,51.4,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
83,SEGMENT_174,1221976,4556000,4565000,None,174,1327628,ARTICLE,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
84,SEGMENT_175,1221976,4568000,4581000,None,175,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,51.5,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
85,SEGMENT_176,1221976,4584000,4606000,None,176,1327628,,SESSION 3,DAY 3,Billy Doctrove,Simon Taufel,Shoaib Malik,Kamran Akmal,,,Harbhajan Singh,,,52.0,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
86,SEGMENT_177,1221976,4609000,4635000,None,177,1327628,,SESSION 3,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,GENERALGRAPHICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
87,SEGMENT_178,1221976,4638000,4653000,None,178,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,52.1,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
88,SEGMENT_179,1221976,4656000,4665000,None,179,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,52.2,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
89,SEGMENT_18,1221976,733000,747000,None,18,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Younis Khan,,,Anil Kumble,,,36.3,109,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
90,SEGMENT_180,1221976,4668000,4693000,None,180,1327628,,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,52.3,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
91,SEGMENT_181,1221976,4696000,4719000,None,181,1327628,SUN VIEW,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,52.4,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
92,SEGMENT_182,1221976,4722000,4755000,None,182,1327628,CLOCK,SESSION 3,DAY 3,Simon Taufel,Billy Doctrove,Kamran Akmal,Shoaib Malik,,,Anil Kumble,,,52.5,161,161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
